image_path,artist_label,style_label,genre_label
Realism/ferdinand-hodler_the-student-self-portrait.jpg,-1,21,2
Color_Field_Painting/helen-frankenthaler_untitled-1963-1.jpg,-1,5,0
Early_Renaissance/antonello-da-messina_ecce-homo-1474.jpg,-1,8,5
Realism/yiannis-moralis_self-portrait-with-painter-s-wife-1943.jpg,-1,21,2
Realism/vasily-polenov_cityscape-1875.jpg,-1,21,2
Romanticism/francisco-goya_the-devout-profession-1799.jpg,-1,23,4
Art_Nouveau_Modern/nicholas-roerich_sketch-of-costumes-for-tale-of-tsar-saltan-1919.jpg,0,3,3
Symbolism/odilon-redon_portrait-of-madame-redon.jpg,24,24,6
Baroque/jacob-jordaens_return-of-the-holy-family-from-egypt.jpg,-1,4,5
Early_Renaissance/andrea-mantegna_adoration-of-the-shepherds-1456.jpg,-1,8,5
Expressionism/milton-avery_adolescence-1947.jpg,-1,9,2
Early_Renaissance/domenico-ghirlandaio_portrait-of-a-young-woman.jpg,-1,8,5
Romanticism/paul-cezanne_river-in-the-plain.jpg,16,23,4
Realism/nikolay-bogdanov-belsky_toadstools-under-the-tree.jpg,-1,21,2
Expressionism/kathe-kollwitz_not_detected_235997.jpg,-1,9,2
Romanticism/karl-bodmer_along-the-wabash-left-1834.jpg,-1,23,4
Realism/theodore-rousseau_malhec-rocks-in-the-valley-of-saint-vincent-1830.jpg,-1,21,2
Realism/william-merritt-chase_still-life-with-fish-1.jpg,-1,21,2
Realism/valentin-serov_portrait-of-mikhail-abramovich-morozov-detail-1902.jpg,-1,21,2
Post_Impressionism/adam-baltatu_winter-at-hu-i.jpg,-1,20,4
Art_Nouveau_Modern/sergey-solomko_moscow-in-the-xii-century.jpg,-1,3,3
Expressionism/candido-portinari_sapateiro-de-brodowski-1941.jpg,-1,9,2
Color_Field_Painting/john-hoyland_yellows-1969.jpg,-1,5,0
Impressionism/konstantin-korovin_venice-1894.jpg,-1,12,4
Expressionism/max-beckmann_self-portrait-in-front-of-red-curtain-1927.jpg,-1,9,2
Symbolism/konstantin-somov_cover-of-theater-program-theatre-de-l-hermitage.jpg,-1,24,6
Expressionism/abraham-manievich_portrait-of-the-artist-s-wife-1929.jpg,-1,9,2
Symbolism/odilon-redon_bouquet-of-flowers-5.jpg,24,24,6
Post_Impressionism/vincent-van-gogh_houses-in-auvers-1890.jpg,1,20,4
Minimalism/eva-hesse_accession-ii-1968.jpg,-1,14,0
Art_Nouveau_Modern/alphonse-mucha_moet-and-chandon-white-star-1899.jpg,-1,3,3
Impressionism/pierre-auguste-renoir_portrait-of-a-woman-with-hair-bun.jpg,2,12,4
Pop_Art/roy-lichtenstein_arctic-landscape-1964(1).jpg,-1,19,3
Romanticism/francesco-hayez_portrait-of-antoniet-negroni-prati-morosini-as-child-1858.jpg,-1,23,4
Northern_Renaissance/hans-baldung_aristotle-and-phyllis.jpg,-1,17,5
Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-victor-barrucand-1900.jpg,-1,3,3
Northern_Renaissance/albrecht-durer_christ.jpg,7,17,5
High_Renaissance/pietro-perugino_christ-on-the-sarcophagus.jpg,-1,11,5
Romanticism/caspar-david-friedrich_clipping-floe.jpg,-1,23,4
Post_Impressionism/constantine-maleas_house-at-santorini.jpg,-1,20,4
Baroque/diego-velazquez_joseph-s-bloody-coat-brough-to-jacob-1630.jpg,-1,4,5
Baroque/francesco-guardi_the-doge-on-the-bucintoro-near-the-riva-di-sant-elena-1770.jpg,-1,4,5
New_Realism/george-luks_prospect-park.jpg,-1,16,2
Impressionism/pierre-auguste-renoir_alphonsine-fournaise-on-the-isle-of-chatou-1879.jpg,2,12,4
Pointillism/theo-van-rysselberghe_sunset-at-ambletsuse-1899.jpg,-1,18,4
Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-fairy-tale-vasilisa-the-beautiful-1900-2(1).jpg,-1,3,3
Contemporary_Realism/fairfield-porter_anne-1965.jpg,-1,6,2
Northern_Renaissance/hieronymus-bosch_haywain-1.jpg,-1,17,5
Post_Impressionism/gustave-loiseau_by-the-river-eure.jpg,-1,20,4
Pointillism/paul-signac_gasometers-at-clichy-1886.jpg,-1,18,4
Realism/ivan-shishkin_pines.jpg,21,21,2
Romanticism/pavel-svinyin_an-indian-with-a-scalp.jpg,-1,23,4
Analytical_Cubism/georges-braque_le-sacre-coeur-1910.jpg,-1,2,0
Impressionism/camille-pissarro_garden-of-les-mathurins-1876.jpg,5,12,4
Impressionism/octav-angheluta_cap-de-trengar-1943.jpg,-1,12,4
Abstract_Expressionism/sam-francis_untitled-1990-4.jpg,-1,0,0
Rococo/john-russell_portrait-of-a-lady-with-her-child-1798.jpg,-1,22,5
Realism/fyodor-vasilyev_at-the-sink.jpg,-1,21,2
Impressionism/gustave-caillebotte_chrysanthemums-in-a-vase.jpg,-1,12,4
Color_Field_Painting/ellsworth-kelly_green-1951.jpg,-1,5,0
Cubism/georges-braque_brown-still-life-1932.jpg,-1,7,0
High_Renaissance/michelangelo_putti-1511.jpg,-1,11,5
Romanticism/lev-lagorio_happyness-of-meeting-1903.jpg,-1,23,4
Romanticism/orest-kiprensky_portrait-of-a-boy-1812.jpg,-1,23,4
Fauvism/ilya-mashkov_landscape-with-a-house-1911.jpg,-1,10,2
Ukiyo_e/hiroshige_white-rain-shono-1834.jpg,-1,26,1
Realism/anders-zorn_out-1888.jpg,-1,21,2
Romanticism/thomas-cole_the-subsiding-of-the-waters-of-the-deluge-1829.jpg,-1,23,4
Northern_Renaissance/mabuse_the-carondelet-diptych-jean-carondelet-left-panel-virgin-and-child-right-panel-1517.jpg,-1,17,5
Realism/david-burliuk_artist-abraham-manievitch-1925.jpg,-1,21,2
Cubism/pablo-picasso_naked-woman-on-the-beach-and-shovel-1960.jpg,6,7,0
Pointillism/camille-pissarro_the-harvest-of-hay-in-eragny-1887.jpg,5,18,4
Baroque/jacob-jordaens_the-abundance-of-the-earth-1649.jpg,-1,4,5
Art_Nouveau_Modern/ivan-bilibin_cover-a-series-of-poetry-publishing-rosehip-1906(1).jpg,-1,3,3
Impressionism/eugene-boudin_etaples-la-canache-low-tide-1890.jpg,19,12,4
Realism/charles-francois-daubigny_the-isles-vierges-a-bezons-1855.jpg,-1,21,2
Realism/henri-fantin-latour_flowers-and-fruit-a-melon-1865.jpg,-1,21,2
Realism/aleksey-savrasov_tomb-of-alexander-pushkin-in-svyatogorsky-monastery-1873.jpg,-1,21,2
Abstract_Expressionism/dan-christensen_pavo-1968.jpg,-1,0,0
Impressionism/edgar-degas_dancer-1896.jpg,13,12,4
Post_Impressionism/vincent-van-gogh_woman-walking-her-dog-1886.jpg,1,20,4
Abstract_Expressionism/mostafa-dashti_untitled-1993(1).jpg,-1,0,0
Impressionism/pierre-auguste-renoir_woman-in-an-oriental-costume.jpg,2,12,4
Impressionism/pierre-auguste-renoir_landscape-6.jpg,2,12,4
Realism/vasily-perov_portrait-of-the-painter-alexey-savrasov.jpg,-1,21,2
Naive_Art_Primitivism/fernando-botero_cat-on-a-roof.jpg,-1,15,2
Impressionism/eugene-boudin_beach-scene-at-trouville-2.jpg,19,12,4
High_Renaissance/michelangelo_the-ancestors-of-christ-abiud-eliakim-1512.jpg,-1,11,5
Art_Nouveau_Modern/sergey-solomko_bookplate-of-v-i-klochkov-2.jpg,-1,3,3
Impressionism/john-henry-twachtman_the-rainbow-s-source-1900.jpg,-1,12,4
Symbolism/james-tissot_pharaoh-and-his-dead-son.jpg,-1,24,6
Cubism/yiannis-moralis_not-detected-9(1).jpg,-1,7,0
Impressionism/stefan-popescu_veranda-with-flowers.jpg,-1,12,4
Impressionism/nicolae-darascu_landscape-from-saint-tropez-1913.jpg,-1,12,4
Romanticism/john-william-waterhouse_fair-rosamund.jpg,-1,23,4
New_Realism/john-french-sloan_fishing-port-gloucester-1916.jpg,-1,16,2
Pop_Art/robert-silvers_not-detected-275037.jpg,-1,19,3
Expressionism/wassily-kandinsky_moscow-i-1916.jpg,-1,9,2
Post_Impressionism/vincent-van-gogh_portrait-of-armand-roulin-1888.jpg,1,20,4
Naive_Art_Primitivism/joan-miro_not_detected_227965.jpg,-1,15,2
Baroque/gabriel-metsu_a-woman-seated-at-a-table-and-a-man-tuning-a-violin.jpg,-1,4,5
Ukiyo_e/keisai-eisen_beauty-and-shamisen-1840.jpg,-1,26,1
Expressionism/kathe-kollwitz_not_detected_235980.jpg,-1,9,2
Northern_Renaissance/hieronymus-bosch_haywain.jpg,-1,17,5
Impressionism/william-merritt-chase_weary-aka-who-rang.jpg,-1,12,4
Expressionism/irma-stern_woman-with-a-jug-1949.jpg,-1,9,2
Realism/vasily-vereshchagin_napoleon-in-the-petroff-palace-1895.jpg,-1,21,2
Symbolism/nicholas-roerich_monhigan-study-1922-13.jpg,0,24,6
Naive_Art_Primitivism/niko-pirosmani_cold-beer-sign.jpg,-1,15,2
Post_Impressionism/raoul-dufy_martigues.jpg,-1,20,4
Northern_Renaissance/albrecht-durer_fort-between-mountains-and-sea.jpg,7,17,5
Romanticism/gustave-dore_don-quixote-117.jpg,9,23,4
Cubism/paul-klee_pious-northern-landscape-1917(1).jpg,-1,7,0
Naive_Art_Primitivism/henri-rousseau_bouquet-of-flowers-1910.jpg,-1,15,2
Impressionism/claude-monet_frost-near-vetheuil-1880.jpg,3,12,4
Post_Impressionism/maurice-prendergast_sunset-and-sea-fog-1923.jpg,-1,20,4
Abstract_Expressionism/perle-fine_encounter-aka-brouhaha-3-1959.jpg,-1,0,0
Post_Impressionism/henri-catargi_street-corner-merchants-1959.jpg,-1,20,4
Impressionism/pierre-auguste-renoir_portrait-of-marie-lestringuez-1912.jpg,2,12,4
Expressionism/ernst-ludwig-kirchner_railway-in-dresden-1909.jpg,-1,9,2
Realism/ivan-shishkin_the-road-in-forest-1869.jpg,21,21,2
Expressionism/yiannis-tsaroychis_two-men-with-butterfly-wings-black-shoes-1965.jpg,-1,9,2
Post_Impressionism/pierre-bonnard_horse-hair-glove-1939.jpg,-1,20,4
Rococo/george-morland_selling-carrots-1795.jpg,-1,22,5
Realism/thomas-eakins_portrait-1.jpg,-1,21,2
Northern_Renaissance/albrecht-durer_adam-1507.jpg,7,17,5
Rococo/thomas-gainsborough_john-1st-viscount-kilmorey.jpg,-1,22,5
Expressionism/edvard-munch_the-day-after-1895.jpg,-1,9,2
Post_Impressionism/grã©goire-michonze_country-landscape-1966.jpg,-1,20,4
Minimalism/yves-gaucher_r-m-i-1969.jpg,-1,14,0
Post_Impressionism/spyros-papaloukas_arsenal-mount-athos-1935.jpg,-1,20,4
Post_Impressionism/vincent-van-gogh_standing-male-nude-seen-from-the-front.jpg,1,20,4
Post_Impressionism/edouard-cortes_fountain-on-place-de-la-concorde.jpg,-1,20,4
Expressionism/oskar-kokoschka_not_detected_235866.jpg,-1,9,2
Art_Nouveau_Modern/franklin-carmichael_autumn.jpg,-1,3,3
Impressionism/edgar-degas_seated-bather-1899.jpg,13,12,4
Realism/konstantin-somov_portrait-of-louise-morgan.jpg,-1,21,2
Cubism/juan-gris_harlequin-1920.jpg,-1,7,0
Art_Nouveau_Modern/nicholas-roerich_rostov-veliky-interior-of-church-1903.jpg,0,3,3
Realism/johan-hendrik-weissenbruch_canal-at-rijswijk.jpg,-1,21,2
Art_Nouveau_Modern/leon-bakst_indo-persian-dance-1912.jpg,-1,3,3
Impressionism/claude-monet_orchard-in-bloom.jpg,3,12,4
Art_Nouveau_Modern/koloman-moser_vignettes-for-the-catalog-secessionausstellung-1898-1898.jpg,-1,3,3
Naive_Art_Primitivism/marc-chagall_shop-1914.jpg,10,15,2
Naive_Art_Primitivism/maria-primachenko_ukrainian-bull-three-years-old-went-walking-through-the-woods-and-garners-strength-1983.jpg,-1,15,2
Impressionism/william-james-glackens_the-artist-s-wife-and-son-1911-1.jpg,-1,12,4
Pop_Art/burhan-dogancay_sailing-hearts-1977.jpg,-1,19,3
Romanticism/dante-gabriel-rossetti_jane-morris-the-blue-silk-dress-1868.jpg,-1,23,4
Expressionism/kathe-kollwitz_not_detected_235968.jpg,-1,9,2
Realism/nicholas-roerich_sketch-of-countryside.jpg,0,21,2
Expressionism/ernst-ludwig-kirchner_after-the-bath.jpg,-1,9,2
Impressionism/camille-pissarro_marketplace-gisors-1891.jpg,5,12,4
Symbolism/harry-clarke_the-year-s-at-the-spring-1920-35.jpg,-1,24,6
Post_Impressionism/kimon-loghi_boats-on-the-shore.jpg,-1,20,4
Symbolism/kuzma-petrov-vodkin_motherhood-1928.jpg,-1,24,6
Realism/camille-corot_view-near-epernon-1860.jpg,-1,21,2
Symbolism/frantisek-kupka_the-wave-1902.jpg,-1,24,6
Art_Nouveau_Modern/nicholas-roerich_light-night-castle-of-prince-judas-iscariot-1909.jpg,0,3,3
Northern_Renaissance/hans-memling_st-ursula-and-her-companions-landing-at-cologne-from-the-reliquary-of-st-ursula-1489.jpg,-1,17,5
Impressionism/pierre-auguste-renoir_man-on-a-staircase.jpg,2,12,4
Northern_Renaissance/hieronymus-bosch_the-garden-of-earthly-delights-1515-2.jpg,-1,17,5
Realism/ivan-shishkin_the-road-in-the-rye-1866.jpg,21,21,2
Expressionism/henri-matisse_aicha-and-laurette-1917.jpg,23,9,2
New_Realism/john-french-sloan_chama-running-red-1925.jpg,-1,16,2
Naive_Art_Primitivism/kateryna-bilokur_self-portrait-1957.jpg,-1,15,2
Impressionism/william-james-glackens_new-castle-new-hampshire-1909.jpg,-1,12,4
Abstract_Expressionism/dan-christensen_kings-point-2002.jpg,-1,0,0
Realism/ivan-shishkin_the-boy-in-the-field.jpg,21,21,2
Fauvism/milton-avery_sketchers-by-the-stream-1951.jpg,-1,10,2
Romanticism/gustave-dore_they-heard-and-from-his-presence-hid-themselves-amoung-the-thickest-trees.jpg,9,23,4
Impressionism/william-merritt-chase_a-friendly-call.jpg,-1,12,4
Contemporary_Realism/richard-whitney_dr-nancy-harrington.jpg,-1,6,2
Romanticism/karl-bryullov_voltigeur-1830.jpg,-1,23,4
Art_Nouveau_Modern/aubrey-beardsley_on-alert.jpg,-1,3,3
Romanticism/john-william-waterhouse_esther-kenworthy.jpg,-1,23,4
Realism/james-tissot_fountain-of-the-virgin-at-ain-karim-1889.jpg,-1,21,2
Realism/thomas-eakins_unidentified-model-thomas-anschutz-and-j-laurie-wallace-1883.jpg,-1,21,2
Romanticism/ferdinand-georg-waldmã¼ller_the-h-llengebirge-at-ischl-1834.jpg,-1,23,4
Impressionism/gustave-caillebotte_peaches-apples-and-grapes-on-a-vine-leaf.jpg,-1,12,4
Early_Renaissance/andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,-1,8,5
Rococo/jean-baptiste-simeon-chardin_a-game-of-billiards-1725.jpg,-1,22,5
Romanticism/cornelis-springer_figures-in-a-street-in-delft-1853.jpg,-1,23,4
Romanticism/karl-bryullov_the-road-in-the-sinai-after-the-storm.jpg,-1,23,4
Impressionism/claude-monet_the-jetty-at-le-havre-bad-weather-1870.jpg,3,12,4
Realism/vasily-polenov_redon-abbey.jpg,-1,21,2
Symbolism/konstantin-vasilyev_svjatogor-s-gift-1.jpg,-1,24,6
High_Renaissance/michelangelo_nude-female-seated-on-the-knees-of-a-seated-male-nude-adam-and-eve.jpg,-1,11,5
Romanticism/john-william-waterhouse_the-rose-bower.jpg,-1,23,4
Cubism/paul-cezanne_bibemus-quarry-1898.jpg,16,7,0
Impressionism/bela-czobel_self-portrait-1903.jpg,-1,12,4
Rococo/louise-elisabeth-vigee-le-brun_portrait-of-stanislas-augustus-poniatowski.jpg,-1,22,5
Art_Nouveau_Modern/nicholas-roerich_kiss-the-earth-1912-3.jpg,0,3,3
Romanticism/francisco-goya_josefa-bayeu-1805.jpg,-1,23,4
Symbolism/nicholas-roerich_charaka.jpg,0,24,6
Naive_Art_Primitivism/maria-primachenko_wild-bull-and-raven-are-friends-1983.jpg,-1,15,2
Mannerism_Late_Renaissance/tintoretto_solomon-and-the-queen-of-sheba.jpg,-1,13,5
Cubism/auguste-herbin_still-life-1920.jpg,-1,7,0
Ukiyo_e/utagawa-kuniyoshi_homing-geese-at-kanagawa.jpg,-1,26,1
Art_Nouveau_Modern/alexandre-benois_dancer-in-the-procession-of-the-chinese-emperor-costume-design-for-stravinsky-s-opera(1).jpg,-1,3,3
Mannerism_Late_Renaissance/el-greco_christ-on-the-cross-with-two-maries-and-st-john-1588.jpg,-1,13,5
Impressionism/robert-julian-onderdonk_hill-country-lane-1911.jpg,-1,12,4
Expressionism/amedeo-modigliani_gypsy-woman-with-a-baby-1919.jpg,-1,9,2
Impressionism/winston-churchill_mountain-near-lochmore(1).jpg,-1,12,4
Realism/thomas-eakins_studies-for-william-rush-1876-7.jpg,-1,21,2
Post_Impressionism/maxime-maufra_the-three-cliffs-1894.jpg,-1,20,4
Cubism/georges-braque_the-duet-1937.jpg,-1,7,0
Ukiyo_e/katsushika-hokusai_shichiri-beach-in-sagami-province.jpg,-1,26,1
Impressionism/claude-monet_rouen-cathedral-symphony-in-grey-and-rose.jpg,3,12,4
Color_Field_Painting/theodoros-stamos_grand-blue-sun-box-1969.jpg,-1,5,0
Impressionism/augustus-john_madame-suggia-1923.jpg,-1,12,4
Art_Nouveau_Modern/jan-toorop_cover-for-god-en-goden-by-louis-couperus-1903.jpg,-1,3,3
Realism/constant-troyon_pastoral-scene.jpg,-1,21,2
Action_painting/jackson-pollock_number-3(3).jpg,-1,1,0
Post_Impressionism/theo-van-rysselberghe_woman-at-a-mirror-1907.jpg,-1,20,4
Naive_Art_Primitivism/marc-chagall_study-to-the-jacob-s-dream-1.jpg,10,15,2
Rococo/giovanni-battista-tiepolo_the-investiture-of-herold-as-duke-of-franconia-1751.jpg,-1,22,5
Art_Nouveau_Modern/ivan-bilibin_magazine-russian-opera-in-paris-1930.jpg,-1,3,3
Impressionism/claude-monet_houses-of-parlilament-fog-effect.jpg,3,12,4
Impressionism/joaquã­n-sorolla_mountains-at-jaca.jpg,-1,12,4
Naive_Art_Primitivism/niko-pirosmani_wedding-in-kakheti-1916.jpg,-1,15,2
Abstract_Expressionism/esteban-vicente_untitled-1985-1.jpg,-1,0,0
Expressionism/laszlo-mednyanszky_head-of-a-tramp-1896.jpg,-1,9,2
Impressionism/camille-pissarro_self-portrait-1873.jpg,5,12,4
Realism/pavel-fedotov_fashionable-wife-lioness.jpg,-1,21,2
Abstract_Expressionism/paul-jenkins_pawnee.jpg,-1,0,0
Impressionism/andre-dunoyer-de-segonzac_nature-morte.jpg,-1,12,4
Post_Impressionism/edouard-vuillard_black-dress.jpg,-1,20,4
Impressionism/paul-cezanne_the-battle-of-love-1876.jpg,16,12,4
Cubism/henri-le-fauconnier_lake-1911.jpg,-1,7,0
Baroque/jacob-isaakszoon-van-ruisdael_two-watermills-and-an-open-sluice-1653.jpg,-1,4,5
Minimalism/frank-stella_tomlinson-court-park-1959.jpg,-1,14,0
Baroque/rembrandt_sacrifice-of-manoah.jpg,11,4,5
Post_Impressionism/edouard-cortes_place-pigalle-winter.jpg,-1,20,4
Romanticism/alexander-shilov_spring-1992.jpg,-1,23,4
Post_Impressionism/paul-cezanne_apples-and-oranges.jpg,16,20,4
Pointillism/kazimir-malevich_landscape-1906.jpg,-1,18,4
Baroque/alonzo-cano_st-james-the-greater.jpg,-1,4,5
Art_Nouveau_Modern/raphael-kirchner_geisha-green.jpg,22,3,3
Symbolism/konstantin-somov_portrait-of-s-dyagilev.jpg,-1,24,6
Abstract_Expressionism/yayoi-kusama_sea-2005.jpg,-1,0,0
Art_Nouveau_Modern/raphael-kirchner_clovers-1899-2.jpg,22,3,3
Symbolism/nicholas-roerich_flying-carpet-1943.jpg,0,24,6
High_Renaissance/andrea-del-sarto_the-miracle-of-the-relics-of-san-filippo-from-the-life-of-san-filippo-benizzi.jpg,-1,11,5
Impressionism/claude-monet_the-estuary-of-the-siene.jpg,3,12,4
Romanticism/george-stubbs_whistlejacket.jpg,-1,23,4
Romanticism/karl-bodmer_deer-in-a-landscape.jpg,-1,23,4
Post_Impressionism/albert-marquet_harbor-of-menton-1905.jpg,-1,20,4
Romanticism/john-hoppner_lady-hamilton-as-ne-ra-1788.jpg,-1,23,4
Naive_Art_Primitivism/fernando-botero_still-life-with-orange-falling.jpg,-1,15,2
Expressionism/louay-kayyali_maaloula-1964.jpg,-1,9,2
Minimalism/dan-flavin_monument-4-for-those-who-have-been-killed-in-ambush-to-p-k-who-reminded-me-about-death-1966.jpg,-1,14,0
Romanticism/ivan-aivazovsky_sea-1881.jpg,17,23,4
Realism/henri-fantin-latour_roses-1883.jpg,-1,21,2
Impressionism/pierre-auguste-renoir_landscape-with-red-roofs.jpg,2,12,4
Impressionism/eugene-boudin_rotterdam-le-pont-de-bourse-1876.jpg,19,12,4
Northern_Renaissance/bernhard-strigel_lamentation-of-christ.jpg,-1,17,5
Expressionism/jose-gutierrez-solana_the-scavengers.jpg,-1,9,2
Ukiyo_e/keisai-eisen_the-courtesan-tamagawa-of-the-maruebiya-house(1).jpg,-1,26,1
Realism/vincent-van-gogh_peasant-woman-seen-against-the-window-head-and-whole-figure-1885.jpg,1,21,2
Expressionism/tsuguharu-foujita_angels-and-sirens-1918.jpg,-1,9,2
Realism/valentin-serov_haystack-1901.jpg,-1,21,2
Impressionism/robert-julian-onderdonk_morning-in-spring-1913.jpg,-1,12,4
Expressionism/august-macke_under-the-arcades.jpg,-1,9,2
Impressionism/lucia-demetriade-balacescu_unknown-title-5.jpg,-1,12,4
Naive_Art_Primitivism/fernando-botero_sunflowers.jpg,-1,15,2
Romanticism/henryk-siemiradzki_a-gypsy.jpg,-1,23,4
Post_Impressionism/edouard-cortes_boulevard-de-la-madeleine-1.jpg,-1,20,4
Early_Renaissance/paolo-uccello_oculus-depicting-the-resurrection-1443.jpg,-1,8,5
Realism/james-mcneill-whistler_sketch-for-nocturne-in-blue-and-gold-valparaiso-bay.jpg,-1,21,2
Abstract_Expressionism/jean-paul-riopelle_triptyque-orange.jpg,-1,0,0
Impressionism/camille-pissarro_the-pontoise-bridge-1891.jpg,5,12,4
Realism/gustave-courbet_village-street-in-winter.jpg,-1,21,2
Realism/vincent-van-gogh_woman-grinding-coffee-1881.jpg,1,21,2
Impressionism/james-mcneill-whistler_the-chelsea-girl.jpg,-1,12,4
Realism/anders-zorn_wallpaper-factory-1884.jpg,-1,21,2
Symbolism/nicholas-roerich_ancient-landscape-1910.jpg,0,24,6
Romanticism/william-shayer_the-ploughman-s-rest.jpg,-1,23,4
Art_Nouveau_Modern/carl-larsson_playing-scales(1).jpg,-1,3,3
Symbolism/nicholas-roerich_holy-lake-1917.jpg,0,24,6
Romanticism/william-turner_ariccia-sunset.jpg,-1,23,4
Realism/vasily-polenov_feast-of-vladimir-the-red-sun-1883.jpg,-1,21,2
Naive_Art_Primitivism/candido-portinari_ndias.jpg,-1,15,2
Cubism/fernand-leger_still-life-in-the-tankard-final-state-1921.jpg,-1,7,0
Realism/fyodor-vasilyev_before-a-thunderstorm-1869.jpg,-1,21,2
Symbolism/odilon-redon_the-egg-1885.jpg,24,24,6
Color_Field_Painting/ellsworth-kelly_yellow-from-the-series-line-form-color-1951.jpg,-1,5,0
Realism/pablo-picasso_bust-of-young-man.jpg,6,21,2
Post_Impressionism/henri-rousseau_view-of-the-ile-saint-louis-from-the-quai-henri-iv-study-1909.jpg,-1,20,4
Impressionism/janos-tornyai_lesson-on-the-farm-1896.jpg,-1,12,4
Pointillism/henri-edmond-cross_boats-in-the-port-of-st-tropez.jpg,-1,18,4
Art_Nouveau_Modern/nicholas-roerich_dovrsky-grandfather-1912.jpg,0,3,3
Expressionism/richard-diebenkorn_interior-with-flowers.jpg,-1,9,2
Northern_Renaissance/jean-fouquet_king-clothar-ii-584-629-cannot-bring-back-his-son-dagobert-i-605-39-to-paris.jpg,-1,17,5
Post_Impressionism/pyotr-konchalovsky_digitalis-1915.jpg,4,20,4
Romanticism/caspar-david-friedrich_view-from-the-artists-studio-window-on-left.jpg,-1,23,4
Post_Impressionism/vincent-van-gogh_fishing-in-the-spring-1887(1).jpg,1,20,4
Realism/koloman-moser_geraniums.jpg,-1,21,2
Baroque/frans-snyders_cimone-and-efigenia.jpg,-1,4,5
Naive_Art_Primitivism/david-burliuk_woman-with-wooden-bucket-and-yellow-horse.jpg,-1,15,2
Impressionism/henry-herbert-la-thangue_a-proven-al-fountain.jpg,-1,12,4
Realism/ilya-repin_preparation-for-the-examination-1864.jpg,18,21,2
Post_Impressionism/gustave-loiseau_the-auxerre-cathedral.jpg,-1,20,4
Realism/camille-corot_the-belfry-of-douai-1871.jpg,-1,21,2
Naive_Art_Primitivism/marc-chagall_abraham-and-three-angels-1966.jpg,10,15,2
Art_Nouveau_Modern/ferdinand-hodler_self-portrait-1900.jpg,-1,3,3
Impressionism/childe-hassam_flags-on-the-waldorf.jpg,20,12,4
Impressionism/camille-pissarro_landscape-at-eragny-clear-weather-1890.jpg,5,12,4
Impressionism/childe-hassam_figures-in-sunlight.jpg,20,12,4
Realism/john-singer-sargent_auguste-rodin-1884.jpg,8,21,2
Analytical_Cubism/georges-braque_the-pitcher-1909.jpg,-1,2,0
Art_Nouveau_Modern/gustav-klimt_apple-tree-i.jpg,-1,3,3
Impressionism/mary-cassatt_sketch-of-reine-and-child.jpg,-1,12,4
Impressionism/pierre-auguste-renoir_nude-in-an-armchair-1890.jpg,2,12,4
Northern_Renaissance/jan-van-hemessen_jesus-summons-matthew-to-leave-the-tax-office.jpg,-1,17,5
Impressionism/camille-pissarro_landscape-with-a-donkey.jpg,5,12,4
Post_Impressionism/david-burliuk_flowers-by-the-sea.jpg,-1,20,4
Art_Nouveau_Modern/raphael-kirchner_greek-girls-6.jpg,22,3,3
Impressionism/philip-wilson-steer_boulogne-sands.jpg,-1,12,4
Northern_Renaissance/lucas-cranach-the-elder_johannes-bugenhagen-1537.jpg,-1,17,5
Impressionism/armand-guillaumin_moret-1902.jpg,-1,12,4
Romanticism/mykola-pymonenko_maundy-thursday.jpg,-1,23,4
Romanticism/konstantin-makovsky_portrait-of-russian-opera-singer-nikolay-figner.jpg,-1,23,4
Baroque/isaac-van-ostade_travellers-outside-an-inn.jpg,-1,4,5
Romanticism/john-collier_the-death-of-cleopatra-1910.jpg,-1,23,4
Post_Impressionism/vincent-van-gogh_still-life-with-bloaters-1886.jpg,1,20,4
Symbolism/kuzma-petrov-vodkin_set-design-prologue-to-the-staging-of-satan-s-diary-by-l-andreev-1922.jpg,-1,24,6
Romanticism/orest-kiprensky_portrait-of-varvara-andreyevna-tomilova-1813.jpg,-1,23,4
Expressionism/iosif-iser_portrait.jpg,-1,9,2
Abstract_Expressionism/miriam-schapiro_fanfare-1968.jpg,-1,0,0
Post_Impressionism/grã©goire-michonze_picnic-1957.jpg,-1,20,4
Realism/boris-kustodiev_portrait-of-y-e-kustodieva-1903.jpg,12,21,2
Impressionism/camille-pissarro_the-meadow-at-eragny-1894.jpg,5,12,4
Abstract_Expressionism/perle-fine_undisciplined-emotion-i-1959.jpg,-1,0,0
Romanticism/francesco-hayez_portrait-of-alessandro-manzoni-1841.jpg,-1,23,4
Romanticism/richard-parkes-bonington_landscape-with-harvesters-at-sunset-1826.jpg,-1,23,4
Impressionism/paul-gauguin_quarries-at-pontoise-1882.jpg,-1,12,4
Symbolism/ferdinand-hodler_standing-draped-figure.jpg,-1,24,6
Impressionism/paul-cezanne_bathers-1875.jpg,16,12,4
Expressionism/albert-bloch_gulls-1941.jpg,-1,9,2
Realism/john-singer-sargent_view-of-capri-1878.jpg,8,21,2
Realism/giovanni-boldini_a-portrait-of-emiliana-concha-de-ossa.jpg,-1,21,2
Romanticism/adolphe-joseph-thomas-monticelli_road-view.jpg,-1,23,4
Romanticism/gustave-dore_orlando-furioso-9.jpg,9,23,4
